"SourceFile","Kind","Original","Translation","Status","LocalizationAttempted","AttemptStatus","FailureReason","Safety","Notes","Locators"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The key to a maintaining a strong body is to be constantly pushing yourself to the limit!","保持强健体魄的关键，就是不断把自己逼到极限！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Vigorous; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The sooner we can get out of this crowded pile of humanity the better...","我们越早离开这堆拥挤的人群越好……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Independent; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The story's that great great great grandpa (CLAN_NAME) took a bear as a lover. As you can see, the bear blood's been a little watered down now. But still, it really explains some things.","传说高高高祖父 (CLAN_NAME) 曾把一头熊当作爱人。你也看得出来，熊血现在被冲淡了些。但这仍然很能解释一些事。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Tough; XPath=comments_Random/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The trees speak. They told us to come here.","树木开口了。它们叫我们来这里。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Woodsmen; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The way things are done can often be improved by carefully rethinking one's approach.","许多事情只要重新仔细考虑做法，就能改进。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Efficient; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The woods are full of eyes...","树林里到处都是眼睛……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Paranoid; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","The world is so small, but c'mon, there's got to be more places to go somewhere!","世界这么小，但拜托，总该还有更多地方可去吧！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Vigorous; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","There is no higher calling than reproduction, wouldn't you say?","没有比繁衍更崇高的使命了，你说呢？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Fecund; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","There must be some use for us.","我们总该有点用处吧。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Wasteful; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","There's no real point in going on, but it seems the gods aren't done tormenting us. So... here we are.","继续下去也没什么意义，但看来诸神还没折磨够我们。所以……我们来了。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Miserable; XPath=comments_Intro/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","These lands are dangerous, and it seems we are to ride with you for now. Know that we do not intend to remain here forever though.","这些土地很危险，看来我们暂时要与你同行。但你要知道，我们并不打算永远留在这里。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Nomadic; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","These lands could use a few more trees, don't you think?","这片土地可以多几棵树，你不觉得吗？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Woodsmen; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","They told us to settle down. They told us to wear pants. Heh heh... they won't make that mistake again!","他们让我们安分下来。他们让我们穿裤子。嘿嘿……他们不会再犯那种错误了！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Wild; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","This is the only place we've ever known. It's hard to believe we'll eventually have to leave it behind one day...","这是我们唯一熟悉的地方。很难相信有一天我们终究得把它抛在身后……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Local; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","This kind of easygoing life isn't bad! Just let know if you need a hand with anything though.","这种随遇而安的日子并不坏！需要帮手就告诉我们吧。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Adaptable; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","This land is flat like the sea. We don't like the sea.","这片土地像海一样平。我们不喜欢海。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Hillmen; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","This place looks okay. Might as well stop here.","这地方看着还行。那就停在这里吧。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Apathetic; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","This wasn't exactly where we were headed, but I'll be damned if we're going back out there. We'll be staying.","这不完全是我们原本要去的地方，但该死，我们绝不会再回到外面。我们要留下。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Stubborn; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","To where do we travel? Some place with a fine cuisine, I hope.","我们要去哪儿？希望是个菜肴不错的地方。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Gluttonous; XPath=comments_Random/comment/text; Index=4"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Tonight, we shall feast!","今晚，我们要大吃一顿！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Gluttonous; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Um...[NEWLINE]Nevermind.","嗯……[NEWLINE]算了。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Meek; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Umm... errr... is it okay that we're just... hanging around and not doing anything...?","呃……那个……我们就这样……待着不做事……没关系吗？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Meek; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Unfortunately, it seems we can't stay on our own if we want to keep our heads. Even so, it would be best if you let us do our own thing.[NEWLINE]Deal?","遗憾的是，想保住脑袋，我们似乎不能再独自待着。即便如此，最好还是让我们按自己的方式行事。[NEWLINE]成交？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Independent; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Wait, what was that? You saw it, right?","等等，那是什么？你也看见了，对吧？","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Squeamish; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Wait, what?! We have to give it all to you in order to join your tribe? Maybe this wasn't such a good idea after all...","等等，什么？！为了加入你的部族，我们得把东西全交给你？也许这主意根本不怎么样……","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Hoarder; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Wait... you mean we can just stay here? No strings attached? Well, that's new.","等等……你的意思是我们可以就这么留下？没有附加条件？这倒新鲜。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Handy; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","Water. It's the worst.","水。最糟糕的东西。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Afraid_of_Water; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We are called (NAME) and hail from lands soggy and smelly. But dry ground... well, this is new.","我们叫 (NAME)，来自潮湿又难闻的土地。但干地……嗯，这倒是新鲜。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Marshmen; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We are ready to confront the wilds.","我们已经准备好面对荒野。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Woodsmen; XPath=comments_Random/comment/text; Index=2"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We can fix that.","那个我们能修。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Handy; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We cannot stop thinking about ways we could be of better use to the community.","我们一直停不下来地想着，怎样才能更好地为共同体效力。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Obsessive; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We changed our mind about that other thing. Now we're thinking it might be nice to have a public bathhouse... OH or a ___ could be neat!","我们对之前那件事改主意了。现在觉得建个公共浴场可能不错……哦，或者来个 ___ 也挺好！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Impulsive; XPath=comments_Random/comment/text; Index=0"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We could make ourselves useful. As long as it doesn't involve touching anything furry.","我们可以派上用场。只要别碰任何毛茸茸的东西。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Afraid_of_Animals; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We do truly hope you have some plants which need tending to. We have some skill in such work, you see.","我们真心希望你有些需要照料的植物。你看，我们对这种活还算有些本事。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Green_Thumb; XPath=comments_Intro/comment/text; Index="
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We find it pretty unsettling to be sitting around all day in giant tents filled with strangers.","整天坐在装满陌生人的巨大帐篷里，实在让我们不太自在。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Nomadic; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We find water to be no great obstacle, should you ever have a job which might take advantage of that.","如果你有能发挥这一点的差事，水对我们来说并不算什么障碍。","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Marshmen; XPath=comments_Random/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We heard about the great things going on over here and just had to come get in on the action!","我们听说这里有不少了不起的事，就忍不住赶来参与！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Adventurous; XPath=comments_Intro/comment/text; Index=1"
"source\Content\Config\Primary\ClanTraits.original.xml","ClanTraitDialogue","We heard about you and talked about coming here and pretty soon we couldn't even think about anything else, so here we are!","我们听说了你的事，也谈过要来这里，很快我们就再也想不了别的，所以我们来了！","Translated","Yes","Mapped","","SafeDisplay","","ID=TRAIT_Obsessive; XPath=comments_Intro/comment/text; Index="
