"Key","Text"
"TEXT.Description.Interaction.Demand.Praise","has demanded praising of another leader from"
"TEXT.Description.Interaction.Demand.TributeFood","has demanded [FOOD] from"
"TEXT.Description.Interaction.Demand.TributeTreasure","has demanded [TREASURE] from"
"TEXT.Description.Interaction.Demand.TributeTreasure.Accept","has agreed to offer tribute to"
"TEXT.Description.Interaction.Demand.TributeTreasure.Refuse.Weak","has refused to offer tribute to"
"TEXT.Description.Interaction.Demand.TributeTreasure.Refuse.Strong","has strongly refused to offer tribute to"
"TEXT.Description.Interaction.Demand.SwitchReligion","has demanded a religious conversion from"
"TEXT.Description.Interaction.Demand.SwitchReligion.Accept","has agreed to follow the religion of"
"TEXT.Description.Interaction.Demand.SwitchReligion.Refuse.Weak","has refused to follow the religion of"
"TEXT.Description.Interaction.Demand.SwitchReligion.Refuse.Strong","has strongly refused to follow the religion of"
"TEXT.Description.Interaction.Request.DeclareWar","has requested a declaration of war from"
"TEXT.Description.Interaction.Request.Denounce","has requested a denouncing another leader from"
"TEXT.Description.Interaction.Request.Praise","has requested praising of another leader from"
"TEXT.Description.Interaction.Request.Gift.Food","has requested [FOOD] from"
"TEXT.Description.Interaction.Request.Gift.Treasure","has requested [TREASURE] from"
"TEXT.Description.Interaction.Request.SwitchReligion","has requested a religious conversion from"
"TEXT.Description.Interaction.Request.Alliance","has requested an alliance with"
"TEXT.Description.Interaction.BorderIntrusionWarning","has had their borders violated by"
"TEXT.Description.Interaction.TooCloseWarning","is upset by the nearby presence of"
"TEXT.Description.Interaction.TooCloseWarning.Accept","has agreed to stay away from"
"TEXT.Description.Interaction.TooCloseWarning.RefuseWeak","has declined to stay away from"
"TEXT.Description.Interaction.TooCloseWarning.RefuseStrong","has defiantly refused to stay away from"
"TEXT.Description.Interaction.StayAwayPromiseBroken","is furious at the repeated nearby presence of"
"TEXT.Description.Request.DestroyBanditCamp","has requested a Bandit Camp be destroyed by"
"TEXT.Description.Request.DestroyBanditCamp.OK","has received a request to destroy a Bandit Camp from"
"TEXT.Description.Request.DestroyBanditCamp.Refuse.Immediate.Weak","has refused to destroy a Bandit Camp for"
"TEXT.Description.Request.DestroyBanditCamp.Refuse.Immediate.Strong","has strongly refused to destroy a Bandit Camp for"
"TEXT.Description.Request.DestroyBanditCamp.Accept","has agreed to offer tribute to"
"TEXT.Description.Request.DestroyBanditCamp.Refuse.Delayed.Weak","has refused to destroy a Bandit Camp for"
"TEXT.Description.Request.DestroyBanditCamp.Refuse.Delayed.Strong","has strongly refused to destroy a Bandit Camp for"
"TEXT.Description.Request.TributeTreasure","has requested [TREASURE] from"
"TEXT.Description.Request.TributeTreasure.OK","has received a request for tribute (Treasure) from"
"TEXT.Description.Request.TributeTreasure.Refuse.Immediate.Weak","has refused a request for tribute (Treasure) from"
"TEXT.Description.Request.TributeTreasure.Refuse.Immediate.Strong","has strongly refused a request for Tribute (Treasure) from"
"TEXT.Description.Request.TributeTreasure.Accept","has agreed to offer tribute (Treasure) to"
"TEXT.Description.Request.TributeTreasure.Refuse.Delayed.Weak","has refused to offer tribute (Treasure) to"
"TEXT.Description.Request.TributeTreasure.Refuse.Delayed.Strong","has strongly refused to offer tribute (Treasure) to"
"TEXT.Description.Request.TributeFood","has requested [FOOD] from"
"TEXT.Description.Request.TributeFood.OK","has received a request for tribute (Food) from"
"TEXT.Description.Request.TributeFood.Refuse.Immediate.Weak","has refused a request for tribute (Food) from"
"TEXT.Description.Request.TributeFood.Refuse.Immediate.Strong","has strongly refused a request for Tribute (Food) from"
"TEXT.Description.Request.TributeFood.Accept","has agreed to offer tribute (Food) to"
"TEXT.Description.Request.TributeFood.Refuse.Delayed.Weak","has refused to offer tribute (Food) to"
"TEXT.Description.Request.TributeFood.Refuse.Delayed.Strong","has strongly refused to offer tribute (Food) to"
"TEXT.Dialogue.Approach.Ignore.G.1","
				Just so you know, I no longer particularly care about your situation.
			"
"TEXT.Dialogue.Approach.Ignore.G.2","
				Having thought about it I no longer feel your situation is a priority. Farewell for now.
			"
"TEXT.Dialogue.Approach.Bully.Active.G.1","
				Be aware that I'll have my eye on you going forward.
			"
"TEXT.Dialogue.Approach.Bully.Active.G.2","
				I recommend you listen to my advice from now on. It's -  for your own good.
			"
"TEXT.Dialogue.Approach.Bully.Inactive.G.1","
				I have some things I need to attend do, but I trust I can rely on you behaving yourself for a little while -  right?
			"
"TEXT.Dialogue.Approach.Bully.Inactive.G.2","
				It's time for me to take care of some business, so be a good boy and don't misbehave while I'm occupied.
			"
"TEXT.Dialogue.Approach.Adversary.G.1","
				I don't like you. So watch yourself.
			"
"TEXT.Dialogue.Approach.Adversary.G.2","
				You've caught my eye, and not in a good way. I advise you to change your ways.
			"
"TEXT.Dialogue.Approach.Enemy.G.1","
				You are a vile person who will burn in the fires of hell one day. Get out of my sight.
			"
"TEXT.Dialogue.Approach.Enemy.G.2","
				I can no longer ignore your crimes. I vow to crush you some day, one way or another.
			"
"TEXT.Dialogue.Approach.Appease.G.1","
				Should there be anything you need my assistance with please don't hesitate to ask!
			"
"TEXT.Dialogue.Approach.Appease.G.2","
				Oh, hey, I'm here if you need me. Just so you know.
			"
"TEXT.Dialogue.Approach.Partner.G.1","
				We have some business to take care of together, do we not? I'm looking forward to our partnership!
			"
"TEXT.Dialogue.Approach.Partner.G.2","
				I have a good feeling about the two of us working together.
			"
"TEXT.Dialogue.Approach..G.1","
				The world out there is a cruel one, so know that I'll lend a hand if I can.
			"
"TEXT.Dialogue.Approach..G.2","
				If you ever need assistance don't be afraid to ask. I'm happy to help.
			"
"TEXT.Dialogue.Approach.Friend.G.1","
				My friend! I just want you to know how appreciative I am of our bond, and hope it grows even stronger in the future.
			"
"TEXT.Dialogue.Approach.Friend.G.2","
				I want to let you know that I truly appreciate your support, and I promise to prioritize our relationship.
			"
"TEXT.Dialogue.Approach.War.Active.G.1","
				Let's settle this on the battlefield.
			"
"TEXT.Dialogue.Approach.War.Active.G.2","
				The time for talk is over.
			"
"TEXT.Dialogue.FirstMeeting.Demand.G.1","
				If you know what's good for you you'll offer me a token of your appreciation.
			"
"TEXT.Dialogue.FirstMeeting.Demand.G.2","
				If you were to offer a nice gift it would help make sure we won't have any trouble. Understand?
			"
"TEXT.Dialogue.FirstMeeting.Demand.Attila.1","
				Greetings, scum. You know your place, right? I'm generously offering you the chance to show you know your place.
			"
"TEXT.Dialogue.FirstMeeting.Demand.Attila.2","
				Show your master how appreciative you are that he allows you to live.
			"
"TEXT.Dialogue.FirstMeeting.Demand.Accept.G.1","
				Good. I think we'll get along rather well.
			"
"TEXT.Dialogue.FirstMeeting.Demand.Accept.G.2","
				A wise choice. I'll let you know what I have other matters for you to attend to.
			"
"TEXT.Dialogue.FirstMeeting.Demand.Refuse.Weak.G.1","
				Is that so? You might regret that.
			"
"TEXT.Dialogue.FirstMeeting.Demand.Refuse.Weak.G.2","
				Hmmm, I'm not sure I heard you. Maybe I'll give you another chance later.
			"
"TEXT.Dialogue.FirstMeeting.Demand.Refuse.Strong.G.1","
				You fool. You have no idea how big of a mistake you've made.
			"
"TEXT.Dialogue.FirstMeeting.Demand.Refuse.Strong.G.2","
				How dare you. You'll regret this, I promise you.
			"
"TEXT.Dialogue.FirstMeeting.FriendlyGreeting.G.1","
				Greetings, stranger. I seek a fair and friendly relationship with you. Are you of similar mind?
			"
"TEXT.Dialogue.FirstMeeting.FriendlyGreeting.G.2","
				A pleasure to meet you. I hope that our interactions will be mutually beneficial.
			"
"TEXT.Dialogue.FirstMeeting.FriendlyGreeting.ReturnGreeting.G.1","
				I'll send word should anything important come up.
			"
"TEXT.Dialogue.FirstMeeting.FriendlyGreeting.ReturnGreeting.G.2","
				Good. Let me know if you ever have a matter you'd like to discuss.
			"
"TEXT.Dialogue.FirstMeeting.FriendlyGreeting.GiveGift.G.1","
				Ah, unexpected but appreciated. Thank you.
			"
"TEXT.Dialogue.FirstMeeting.FriendlyGreeting.GiveGift.G.2","
				Thank you, I welcome it.
			"
"TEXT.Dialogue.FirstMeeting.OfferGift.G.1","
				Greetings, great leader. I have heard of your great deeds and come with a gift.
			"
"TEXT.Dialogue.FirstMeeting.OfferGift.G.2","
				Hello friend, it's nice to meet the one so many rumors have been spreading about. I have something for you.
			"
"TEXT.Dialogue.FirstMeeting.OfferGift.Accept.G.1","
				Hmmm.
			"
"TEXT.Dialogue.FirstMeeting.OfferGift.Accept.G.2","
				Very well then.
			"
"TEXT.Dialogue.FirstMeeting.OfferGift.Reciprocate.G.1","
				Thank you for your generosity.
			"
"TEXT.Dialogue.FirstMeeting.OfferGift.Reciprocate.G.2","
				I accept it with gratitude.
			"
"TEXT.Dialogue.FirstMeeting.OfferGift.Refuse.G.1","
				How dare you. You'll regret this.
			"
"TEXT.Dialogue.FirstMeeting.OfferGift.Refuse.G.2","
				You dare response to my gesture this way?
			"
"TEXT.Dialogue.Interaction.OfferGift.G.1","
				Greetings my friend! I just wanted to stop by and offer you a small token of my appreciation for the strong bond we share.
			"
"TEXT.Dialogue.Interaction.OfferGift.G.2","
				A pleasure to see you again. I've brought you a gift as a token of our friendship which I hope you'll accept.
			"
"TEXT.Dialogue.Interaction.OfferGift.Accept.G.1","
				Until we speak again.
			"
"TEXT.Dialogue.Interaction.OfferGift.Accept.G.2","
				Farewell for now.
			"
"TEXT.Dialogue.Interaction.OfferGift.Refuse.Weak.G.1","
				Hmmm, very sorry to hear that.
			"
"TEXT.Dialogue.Interaction.OfferGift.Refuse.Weak.G.2","
				I see. How disappointing.
			"
"TEXT.Dialogue.Interaction.OfferGift.Refuse.Strong.G.1","
				Such an insult. So be it then.
			"
"TEXT.Dialogue.Interaction.OfferGift.Refuse.Strong.G.2","
				You dare response to my gesture this way?
			"
"TEXT.Dialogue.Interaction.Demand.TributeTreasure.G.1","
				I think it's time you offered me a token of your appreciation for the fact that I'm so nice to you.
			"
"TEXT.Dialogue.Interaction.Demand.TributeTreasure.G.2","
				There's something I'd like to decorate my great hall with - you'll cover this expense for me, right?
			"
"TEXT.Dialogue.Interaction.Demand.Tribute.Accept.G.1","
				Perfect.
			"
"TEXT.Dialogue.Interaction.Demand.Tribute.Accept.G.2","
				Good boy.
			"
"TEXT.Dialogue.Interaction.Demand.Tribute.Refuse.Weak.G.1","
				You may regret that.
			"
"TEXT.Dialogue.Interaction.Demand.Tribute.Refuse.Weak.G.2","
				Very well, if you're willing to pay the price later.
			"
"TEXT.Dialogue.Interaction.Demand.Tribute.Refuse.Strong.G.1","
				How dare you.
			"
"TEXT.Dialogue.Interaction.Demand.Tribute.Refuse.Strong.G.2","
				What? You...
			"
"TEXT.Dialogue.Interaction.Demand.SwitchReligion.G.1","
				I believe it's time for us to walk together in the spiritual journey laid before us. Do you agree?
			"
"TEXT.Dialogue.Interaction.Demand.SwitchReligion.G.2","
				The Lord wishes to help guide you. Will you heed his call?
			"
"TEXT.Dialogue.Interaction.Demand.SwitchReligion.Accept.G.1","
				It pleases me to hear you'll now be walking the righteous path.
			"
"TEXT.Dialogue.Interaction.Demand.SwitchReligion.Accept.G.2","
				Bless you.
			"
"TEXT.Dialogue.Interaction.Demand.SwitchReligion.Refuse.Weak.G.1","
				I see. May your soul one day be guided to the light.
			"
"TEXT.Dialogue.Interaction.Demand.SwitchReligion.Refuse.Weak.G.2","
				I shall pray for you then.
			"
"TEXT.Dialogue.Interaction.Demand.SwitchReligion.Refuse.Strong.G.1","
				Then you shall burn.
			"
"TEXT.Dialogue.Interaction.Demand.SwitchReligion.Refuse.Strong.G.2","
				Damnation awaits your eternal soul.
			"
"TEXT.Dialogue.Interaction.Denounce.G.1","
				You are a villain and should be recognized as such!
			"
"TEXT.Dialogue.Interaction.Denounce.G.2","
				Your crimes and bad behavior must be called out, and I am doing so now!
			"
"TEXT.Dialogue.Interaction.Praise.G.1","
				You are a strong, wise leader and should be regarded as such!
			"
"TEXT.Dialogue.Interaction.Praise.G.2","
				Your great deeds should be known across the world!
			"
"TEXT.Dialogue.Interaction.BorderIntrusionWarning.G.1","
				You have entered my sovereign territory without my permission. I will not forget this.
			"
"TEXT.Dialogue.Interaction.BorderIntrusionWarning.G.2","
				Stopped by for a visit, it seems? You did not have permission to do that.
			"
"TEXT.Dialogue.Interaction.TooCloseWarning.G.1","
				You're getting a little too close to my territory.
			"
"TEXT.Dialogue.Interaction.TooCloseWarning.G.2","
				You need to keep your distance.
			"
"TEXT.Dialogue.Interaction.TooCloseWarning.Accept.G.1","
				Perfect.
			"
"TEXT.Dialogue.Interaction.TooCloseWarning.Accept.G.2","
				Good boy.
			"
"TEXT.Dialogue.Interaction.TooCloseWarning.RefuseWeak.G.1","
				You may regret that.
			"
"TEXT.Dialogue.Interaction.TooCloseWarning.RefuseWeak.G.2","
				Very well, if you're willing to pay the price later.
			"
"TEXT.Dialogue.Interaction.TooCloseWarning.RefuseStrong.G.1","
				How dare you.
			"
"TEXT.Dialogue.Interaction.TooCloseWarning.RefuseStrong.G.2","
				What? You...
			"
"TEXT.Dialogue.Interaction.StayAwayPromiseBroken.G.1","
				Back again, it seems. I see now that your words mean nothing.
			"
"TEXT.Dialogue.Interaction.StayAwayPromiseBroken.G.2","
				You can't stay away, can you? It seems you are not true to your word. 
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.G.1","
				I need some bandits cleared out. Please take care of it before my next visit a year from now.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.G.2","
				There are vermin which need killing. I'll verify you've completed this task durin my next visit a year from now.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.OK.G.1","
				I'll be back in a year.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.OK.G.2","
				See you next year then.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Refuse.Immediate.Weak.G.1","
				I see. How disappointing.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Refuse.Immediate.Weak.G.2","
				What a shame, I expected better of you.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Refuse.Immediate.Strong.G.1","
				You will regret saying that.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Refuse.Immediate.Strong.G.2","
				You will wish you hadn't said that.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.FollowUp.G.1","
				Were you able to eliminate the bandits?
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.FollowUp.G.2","
				Did you destroy the bandit camp as I requested?
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Accept.G.1","
				Perfect.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Accept.G.2","
				Good boy.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Refuse.Delayed.Weak.G.1","
				What? Are you really so useless?
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Refuse.Delayed.Weak.G.2","
				Worthless.
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Refuse.Delayed.Strong.G.1","
				You dare speak to me in such a way?!
			"
"TEXT.Dialogue.Request.DestroyBanditCamp.Refuse.Delayed.Strong.G.2","
				You fool. You will pay for this.
			"
"TEXT.Dialogue.Request.TributeTreasure.G.1","
				My ministers are saying we have a bit of a tax shortfall this year. This is something you can help me fix, correct? Let's say, 100 Treasure. I'll give you a year to prepare things.
			"
